timestamp,solar_generation_kwh,solar_radiation,cloud_cover_percent,temperature_celsius,hour_of_day
2017-09-11 00:00:00,0.0,0.002,88,19.47,0
2017-09-11 01:00:00,0.0,0.0,56,16.64,1
2017-09-11 02:00:00,0.0,0.002666666666666667,84,17.23,2
2017-09-11 03:00:00,0.0,0.006333333333333333,62,18.81,3
2017-09-11 04:00:00,0.0022,0.013500000000000002,73,14.13,4
2017-09-11 05:00:00,0.1195,0.0,43,20.18,5
2017-09-11 06:00:00,0.4661,0.013,61,17.45,6
2017-09-11 07:00:00,0.8788,0.13999999999999999,30,23.75,7
2017-09-11 08:00:00,1.186,0.1225,51,23.52,8
2017-09-11 09:00:00,1.3827,0.22966666666666669,47,23.42,9
2017-09-11 10:00:00,1.4785,0.30800000000000005,44,25.42,10
2017-09-11 11:00:00,1.521,0.511,27,23.86,11
2017-09-11 12:00:00,1.4758,0.403,38,27.26,12
2017-09-11 13:00:00,1.3045,0.40950000000000003,37,26.92,13
2017-09-11 14:00:00,1.0224,0.5003333333333333,21,27.28,14
2017-09-11 15:00:00,0.6384,0.305,39,27.12,15
2017-09-11 16:00:00,0.2584,0.20099999999999998,33,25.37,16
2017-09-11 17:00:00,0.0213,0.0915,39,25.71,17
2017-09-11 18:00:00,0.0,0.0,43,24.1,18
2017-09-11 19:00:00,0.0,0.01633333333333333,51,24.79,19
2017-09-11 20:00:00,0.0,0.0,55,21.52,20
2017-09-11 21:00:00,0.0,0.0,57,21.22,21
2017-09-11 22:00:00,0.0,0.0,52,20.08,22
2017-09-11 23:00:00,0.0,0.005333333333333332,68,18.12,23
2017-09-12 00:00:00,0.0,0.0,78,17.28,0
2017-09-12 01:00:00,0.0,0.0,74,15.45,1
2017-09-12 02:00:00,0.0,0.0,72,14.59,2
2017-09-12 03:00:00,0.0,0.018,64,16.33,3
2017-09-12 04:00:00,0.0014,0.013500000000000002,73,17.85,4
2017-09-12 05:00:00,0.1012,0.0,61,16.62,5
2017-09-12 06:00:00,0.3754,0.03133333333333333,53,19.02,6
2017-09-12 07:00:00,0.7177,0.0325,61,21.76,7
2017-09-12 08:00:00,1.1097,0.14466666666666667,38,22.69,8
2017-09-12 09:00:00,1.3684,0.14999999999999997,55,21.59,9
2017-09-12 10:00:00,1.4899,0.24733333333333335,47,22.73,10
2017-09-12 11:00:00,1.5382,0.3286666666666667,42,26.53,11
2017-09-12 12:00:00,1.4879,0.7083333333333334,15,23.95,12
2017-09-12 13:00:00,1.4085,0.533,22,27.6,13
2017-09-12 14:00:00,1.1758,0.40199999999999997,33,27.07,14
2017-09-12 15:00:00,0.7491,0.4053333333333333,24,25.2,15
2017-09-12 16:00:00,0.2767,0.24199999999999997,34,25.04,16
2017-09-12 17:00:00,0.021,0.08850000000000001,41,25.51,17
2017-09-12 18:00:00,0.0,0.010666666666666666,36,26.18,18
2017-09-12 19:00:00,0.0,0.0,44,23.83,19
2017-09-12 20:00:00,0.0,0.0235,53,21.29,20
2017-09-12 21:00:00,0.0,0.0,72,20.26,21
2017-09-12 22:00:00,0.0,0.0,56,23.42,22
2017-09-12 23:00:00,0.0,0.01633333333333333,51,17.79,23
2017-09-13 00:00:00,0.0,0.0,53,15.08,0
2017-09-13 01:00:00,0.0,0.0,72,16.54,1
2017-09-13 02:00:00,0.0,0.0,67,16.68,2
2017-09-13 03:00:00,0.0,0.0,72,17.17,3
2017-09-13 04:00:00,0.0007,0.0,48,18.65,4
2017-09-13 05:00:00,0.0782,0.013333333333333334,60,19.99,5
2017-09-13 06:00:00,0.2797,0.018000000000000002,46,21.53,6
2017-09-13 07:00:00,0.4424,0.06066666666666667,48,17.11,7
2017-09-13 08:00:00,0.6664,0.10616666666666667,51,21.64,8
2017-09-13 09:00:00,0.9252,0.22400000000000003,44,22.7,9
2017-09-13 10:00:00,1.1533,0.408,28,24.17,10
2017-09-13 11:00:00,1.3752,0.5475,27,25.64,11
2017-09-13 12:00:00,1.3559,0.42899999999999994,34,27.6,12
2017-09-13 13:00:00,1.0905,0.6240000000000001,22,25.6,13
2017-09-13 14:00:00,0.7859,0.4733333333333333,29,26.85,14
2017-09-13 15:00:00,0.4815,0.20533333333333334,44,26.49,15
2017-09-13 16:00:00,0.1676,0.20266666666666666,36,22.38,16
2017-09-13 17:00:00,0.011,0.18666666666666665,30,25.92,17
2017-09-13 18:00:00,0.0,0.0,31,23.04,18
2017-09-13 19:00:00,0.0,0.010666666666666666,36,24.66,19
2017-09-13 20:00:00,0.0,0.004333333333333333,74,23.07,20
2017-09-13 21:00:00,0.0,0.0,80,20.79,21
2017-09-13 22:00:00,0.0,0.0,66,20.3,22
2017-09-13 23:00:00,0.0,0.0,61,19.94,23
2017-09-14 00:00:00,0.0,0.0,77,16.57,0
2017-09-14 01:00:00,0.0,0.0,57,16.57,1
2017-09-14 02:00:00,0.0,0.0,78,17.5,2
2017-09-14 03:00:00,0.0,0.0,73,17.81,3
2017-09-14 04:00:00,0.0005,0.0,65,18.22,4
2017-09-14 05:00:00,0.0678,0.0,77,17.0,5
2017-09-14 06:00:00,0.3132,0.0,52,22.15,6
2017-09-14 07:00:00,0.5724,0.0975,35,18.96,7
2017-09-14 08:00:00,0.7215,0.092,54,21.8,8
2017-09-14 09:00:00,0.8238,0.23,40,25.67,9
2017-09-14 10:00:00,0.9474,0.29150000000000004,47,25.66,10
2017-09-14 11:00:00,0.9391,0.2295,49,24.12,11
2017-09-14 12:00:00,0.919,0.611,22,28.23,12
2017-09-14 13:00:00,0.8577,0.44199999999999995,32,26.67,13
2017-09-14 14:00:00,0.6784,0.279,46,29.41,14
2017-09-14 15:00:00,0.4042,0.25416666666666665,39,24.55,15
2017-09-14 16:00:00,0.1452,0.333,26,26.08,16
2017-09-14 17:00:00,0.0076,0.09066666666666666,32,27.72,17
2017-09-14 18:00:00,0.0,0.0,32,24.43,18
2017-09-14 19:00:00,0.0,0.0,42,21.78,19
2017-09-14 20:00:00,0.0,0.0,58,25.04,20
2017-09-14 21:00:00,0.0,0.0,54,21.31,21
2017-09-14 22:00:00,0.0,0.015000000000000003,70,19.26,22
2017-09-14 23:00:00,0.0,0.021500000000000005,57,17.84,23
2017-09-15 00:00:00,0.0,0.0,66,19.51,0
2017-09-15 01:00:00,0.0,0.017,49,18.64,1
2017-09-15 02:00:00,0.0,0.015999999999999997,68,16.57,2
2017-09-15 03:00:00,0.0,0.0,78,18.18,3
2017-09-15 04:00:00,0.0008,0.0,50,15.53,4
2017-09-15 05:00:00,0.1096,0.017499999999999998,65,18.71,5
2017-09-15 06:00:00,0.5413,0.017666666666666667,47,18.38,6
2017-09-15 07:00:00,1.104,0.024666666666666667,63,23.03,7
2017-09-15 08:00:00,1.56,0.165,45,22.77,8
2017-09-15 09:00:00,1.84,0.182,48,21.21,9
2017-09-15 10:00:00,1.8691,0.341,38,25.33,10
2017-09-15 11:00:00,1.7444,0.24166666666666667,50,23.81,11
2017-09-15 12:00:00,1.5942,0.3965,39,27.84,12
2017-09-15 13:00:00,1.429,0.5549999999999999,26,28.51,13
2017-09-15 14:00:00,1.1387,0.45999999999999996,31,25.43,14
2017-09-15 15:00:00,0.6841,0.3285,27,26.75,15
2017-09-15 16:00:00,0.2452,0.192,36,25.48,16
2017-09-15 17:00:00,0.0153,0.08700000000000001,42,24.8,17
2017-09-15 18:00:00,0.0,0.011166666666666665,33,24.04,18
2017-09-15 19:00:00,0.0,0.0,51,23.27,19
2017-09-15 20:00:00,0.0,0.0,51,21.92,20
2017-09-15 21:00:00,0.0,0.005333333333333332,68,20.52,21
2017-09-15 22:00:00,0.0,0.020500000000000004,59,19.01,22
2017-09-15 23:00:00,0.0,0.008666666666666666,48,19.34,23
2017-09-16 00:00:00,0.0,0.0,63,14.89,0
2017-09-16 01:00:00,0.0,0.0,57,15.98,1
2017-09-16 02:00:00,0.0,0.0,74,16.27,2
2017-09-16 03:00:00,0.0,0.016666666666666666,50,16.4,3
2017-09-16 04:00:00,0.0007,0.0071666666666666675,57,18.7,4
2017-09-16 05:00:00,0.0842,0.0,57,20.24,5
2017-09-16 06:00:00,0.4099,0.0,67,21.61,6
2017-09-16 07:00:00,0.8357,0.11183333333333333,39,20.95,7
2017-09-16 08:00:00,1.2394,0.147,51,21.81,8
2017-09-16 09:00:00,1.4399,0.176,52,21.28,9
2017-09-16 10:00:00,1.5229,0.24166666666666667,50,24.33,10
2017-09-16 11:00:00,1.5417,0.366,39,25.36,11
2017-09-16 12:00:00,1.4159,0.4141666666666667,29,24.53,12
2017-09-16 13:00:00,1.2075,0.35133333333333333,38,26.04,13
2017-09-16 14:00:00,0.9369,0.581,17,24.62,14
2017-09-16 15:00:00,0.5808,0.28933333333333333,38,27.5,15
2017-09-16 16:00:00,0.1853,0.15866666666666668,44,27.79,16
2017-09-16 17:00:00,0.0087,0.17266666666666666,26,23.65,17
2017-09-16 18:00:00,0.0,0.0,35,25.7,18
2017-09-16 19:00:00,0.0,0.009833333333333335,41,22.94,19
2017-09-16 20:00:00,0.0,0.0,61,22.54,20
2017-09-16 21:00:00,0.0,0.007499999999999999,55,19.21,21
2017-09-16 22:00:00,0.0,0.011333333333333332,66,21.98,22
2017-09-16 23:00:00,0.0,0.0245,51,17.78,23
2017-09-17 00:00:00,0.0,0.0,73,15.57,0
2017-09-17 01:00:00,0.0,0.0,62,17.25,1
2017-09-17 02:00:00,0.0,0.009666666666666667,71,15.57,2
2017-09-17 03:00:00,0.0,0.012666666666666666,62,17.71,3
2017-09-17 04:00:00,0.0006,0.0,67,14.96,4
2017-09-17 05:00:00,0.0883,0.0,60,16.22,5
2017-09-17 06:00:00,0.4227,0.0,48,21.79,6
2017-09-17 07:00:00,0.8706,0.096,36,19.55,7
2017-09-17 08:00:00,1.4085,0.17283333333333334,39,19.31,8
2017-09-17 09:00:00,1.9169,0.26100000000000007,42,23.87,9
2017-09-17 10:00:00,2.1345,0.315,37,24.84,10
2017-09-17 11:00:00,2.0293,0.378,37,25.52,11
2017-09-17 12:00:00,1.738,0.4578333333333333,33,26.48,12
2017-09-17 13:00:00,1.3839,0.6000000000000001,20,25.19,13
2017-09-17 14:00:00,0.9793,0.31733333333333336,44,27.12,14
2017-09-17 15:00:00,0.5911,0.4015,27,26.9,15
2017-09-17 16:00:00,0.1874,0.16,40,26.09,16
2017-09-17 17:00:00,0.0079,0.10816666666666667,41,27.29,17
2017-09-17 18:00:00,0.0,0.0,48,24.12,18
2017-09-17 19:00:00,0.0,0.018000000000000002,46,24.21,19
2017-09-17 20:00:00,0.0,0.006166666666666667,63,21.94,20
2017-09-17 21:00:00,0.0,0.0,60,21.22,21
2017-09-17 22:00:00,0.0,0.004166666666666667,75,18.71,22
2017-09-17 23:00:00,0.0,0.0,52,17.98,23
2017-09-18 00:00:00,0.0,0.0,52,16.29,0
2017-09-18 01:00:00,0.0,0.0,62,16.58,1
2017-09-18 02:00:00,0.0,0.0,83,15.91,2
2017-09-18 03:00:00,0.0,0.016999999999999998,66,19.43,3
2017-09-18 04:00:00,0.0005,0.0,66,17.55,4
2017-09-18 05:00:00,0.0763,0.0,56,19.01,5
2017-09-18 06:00:00,0.3923,0.0,60,19.64,6
2017-09-18 07:00:00,0.8201,0.0825,45,19.98,7
2017-09-18 08:00:00,1.2106,0.19949999999999998,37,21.37,8
2017-09-18 09:00:00,1.498,0.2816666666666667,35,25.81,9
2017-09-18 10:00:00,1.6651,0.32,40,23.02,10
2017-09-18 11:00:00,1.7103,0.39599999999999996,34,24.78,11
2017-09-18 12:00:00,1.6099,0.44199999999999995,32,27.25,12
2017-09-18 13:00:00,1.4386,0.5980000000000001,22,26.46,13
2017-09-18 14:00:00,1.045,0.40199999999999997,33,28.19,14
2017-09-18 15:00:00,0.614,0.35283333333333333,27,27.34,15
2017-09-18 16:00:00,0.188,0.34650000000000003,23,24.69,16
2017-09-18 17:00:00,0.0064,0.08850000000000001,41,25.09,17
2017-09-18 18:00:00,0.0,0.0,43,24.43,18
2017-09-18 19:00:00,0.0,0.0,50,23.27,19
2017-09-18 20:00:00,0.0,0.015666666666666666,53,23.72,20
2017-09-18 21:00:00,0.0,0.0,48,19.8,21
2017-09-18 22:00:00,0.0,0.0,68,20.61,22
2017-09-18 23:00:00,0.0,0.018000000000000002,46,20.19,23
2017-09-19 00:00:00,0.0,0.004833333333333334,71,19.98,0
2017-09-19 01:00:00,0.0,0.0,51,19.52,1
2017-09-19 02:00:00,0.0,0.0,55,15.79,2
2017-09-19 03:00:00,0.0,0.003499999999999999,79,18.95,3
2017-09-19 04:00:00,0.0003,0.015333333333333332,54,17.09,4
2017-09-19 05:00:00,0.0642,0.0,45,19.35,5
2017-09-19 06:00:00,0.3489,0.001833333333333333,89,22.23,6
2017-09-19 07:00:00,0.727,0.0915,39,18.8,7
2017-09-19 08:00:00,1.1017,0.04650000000000001,69,22.89,8
2017-09-19 09:00:00,1.3787,0.23600000000000004,41,25.48,9
2017-09-19 10:00:00,1.5256,0.3908333333333333,33,24.97,10
2017-09-19 11:00:00,1.4718,0.336,37,25.82,11
2017-09-19 12:00:00,1.3805,0.323,43,24.19,12
2017-09-19 13:00:00,1.1979,0.6224999999999999,17,26.71,13
2017-09-19 14:00:00,0.8906,0.45016666666666666,27,28.2,14
2017-09-19 15:00:00,0.5288,0.2556666666666667,41,26.58,15
2017-09-19 16:00:00,0.1626,0.192,36,25.08,16
2017-09-19 17:00:00,0.0048,0.05483333333333333,53,27.47,17
2017-09-19 18:00:00,0.0,0.0,44,24.85,18
2017-09-19 19:00:00,0.0,0.0,65,24.65,19
2017-09-19 20:00:00,0.0,0.0,56,22.94,20
2017-09-19 21:00:00,0.0,0.0,61,19.15,21
2017-09-19 22:00:00,0.0,0.0,62,20.05,22
2017-09-19 23:00:00,0.0,0.005833333333333333,65,16.41,23
2017-09-20 00:00:00,0.0,0.003833333333333333,77,17.23,0
2017-09-20 01:00:00,0.0,0.008333333333333333,75,17.32,1
2017-09-20 02:00:00,0.0,0.0,74,16.33,2
2017-09-20 03:00:00,0.0,0.006666666666666665,80,17.62,3
2017-09-20 04:00:00,0.0002,0.0,66,19.59,4
2017-09-20 05:00:00,0.0447,0.005333333333333332,68,16.37,5
2017-09-20 06:00:00,0.2536,0.008666666666666666,48,20.91,6
2017-09-20 07:00:00,0.5757,0.06066666666666667,48,18.09,7
2017-09-20 08:00:00,0.9225,0.10666666666666667,60,21.82,8
2017-09-20 09:00:00,1.2343,0.13,61,25.06,9
2017-09-20 10:00:00,1.4372,0.6163333333333333,14,24.43,10
2017-09-20 11:00:00,1.5046,0.5673333333333334,26,23.87,11
2017-09-20 12:00:00,1.3563,0.44849999999999995,31,27.88,12
2017-09-20 13:00:00,1.0978,0.6224999999999999,17,27.17,13
2017-09-20 14:00:00,0.776,0.5535000000000001,19,25.77,14
2017-09-20 15:00:00,0.4353,0.25833333333333336,38,26.61,15
2017-09-20 16:00:00,0.1333,0.10733333333333332,54,26.39,16
2017-09-20 17:00:00,0.0039,0.195,22,24.86,17
2017-09-20 18:00:00,0.0,0.0,37,24.75,18
2017-09-20 19:00:00,0.0,0.01633333333333333,51,23.96,19
2017-09-20 20:00:00,0.0,0.0,61,19.9,20
2017-09-20 21:00:00,0.0,0.026,61,21.92,21
2017-09-20 22:00:00,0.0,0.0,78,19.94,22
2017-09-20 23:00:00,0.0,0.011666666666666665,65,18.4,23
2017-09-21 00:00:00,0.0,0.0,81,14.35,0
2017-09-21 01:00:00,0.0,0.0,68,19.26,1
2017-09-21 02:00:00,0.0,0.0,66,17.88,2
2017-09-21 03:00:00,0.0,0.0,61,13.93,3
2017-09-21 04:00:00,0.0002,0.003666666666666666,78,16.53,4
2017-09-21 05:00:00,0.0802,0.0,63,19.44,5
2017-09-21 06:00:00,0.4203,0.0,57,20.98,6
2017-09-21 07:00:00,0.8988,0.068,49,23.48,7
2017-09-21 08:00:00,1.422,0.10966666666666666,53,22.75,8
2017-09-21 09:00:00,1.8601,0.24300000000000002,46,24.45,9
2017-09-21 10:00:00,2.117,0.4745,27,23.51,10
2017-09-21 11:00:00,2.0966,0.481,26,25.88,11
2017-09-21 12:00:00,1.86,0.43333333333333335,35,27.79,12
2017-09-21 13:00:00,1.5421,0.3965,39,27.15,13
2017-09-21 14:00:00,1.1186,0.1955,49,29.85,14
2017-09-21 15:00:00,0.6151,0.286,34,29.55,15
2017-09-21 16:00:00,0.1665,0.153,46,26.36,16
2017-09-21 17:00:00,0.0033,0.13566666666666666,26,24.99,17
2017-09-21 18:00:00,0.0,0.018,64,23.44,18
2017-09-21 19:00:00,0.0,0.0,53,23.8,19
2017-09-21 20:00:00,0.0,0.0,60,18.65,20
2017-09-21 21:00:00,0.0,0.0,54,20.49,21
2017-09-21 22:00:00,0.0,0.0,50,18.4,22
2017-09-21 23:00:00,0.0,0.0,56,20.97,23
2017-09-22 00:00:00,0.0,0.0,86,17.83,0
2017-09-22 01:00:00,0.0,0.0,58,14.5,1
2017-09-22 02:00:00,0.0,0.0,65,17.71,2
2017-09-22 03:00:00,0.0,0.0,57,16.48,3
2017-09-22 04:00:00,0.0001,0.0,54,17.41,4
2017-09-22 05:00:00,0.0683,0.011,67,17.95,5
2017-09-22 06:00:00,0.3927,0.0,65,18.66,6
2017-09-22 07:00:00,0.8288,0.07466666666666667,44,18.11,7
2017-09-22 08:00:00,1.236,0.26399999999999996,28,23.28,8
2017-09-22 09:00:00,1.5698,0.21083333333333337,45,24.97,9
2017-09-22 10:00:00,1.8288,0.3253333333333333,39,22.94,10
2017-09-22 11:00:00,1.9595,0.27,46,25.5,11
2017-09-22 12:00:00,1.8615,0.5353333333333333,27,26.83,12
2017-09-22 13:00:00,1.5243,0.5426666666666666,26,24.75,13
2017-09-22 14:00:00,1.0884,0.40199999999999997,33,25.31,14
2017-09-22 15:00:00,0.5686,0.2816666666666667,35,29.68,15
2017-09-22 16:00:00,0.138,0.26066666666666666,32,26.85,16
2017-09-22 17:00:00,0.0021,0.13199999999999998,34,25.68,17
2017-09-22 18:00:00,0.0,0.0135,19,25.97,18
2017-09-22 19:00:00,0.0,0.0,50,24.1,19
2017-09-22 20:00:00,0.0,0.007333333333333332,56,23.06,20
2017-09-22 21:00:00,0.0,0.0,72,22.96,21
2017-09-22 22:00:00,0.0,0.0,56,20.73,22
2017-09-22 23:00:00,0.0,0.002833333333333334,83,17.33,23
2017-09-23 00:00:00,0.0,0.004833333333333334,71,16.98,0
2017-09-23 01:00:00,0.0,0.014999999999999998,55,17.64,1
2017-09-23 02:00:00,0.0,0.023,54,17.5,2
2017-09-23 03:00:00,0.0,0.0,84,16.67,3
2017-09-23 04:00:00,0.0001,0.006833333333333334,59,18.14,4
2017-09-23 05:00:00,0.0687,0.0,49,18.76,5
2017-09-23 06:00:00,0.3858,0.0,34,17.34,6
2017-09-23 07:00:00,0.8555,0.09749999999999999,55,22.83,7
2017-09-23 08:00:00,1.3749,0.08249999999999999,55,20.5,8
2017-09-23 09:00:00,1.8002,0.3015,33,23.81,9
2017-09-23 10:00:00,2.0488,0.45633333333333337,26,27.18,10
2017-09-23 11:00:00,2.0285,0.48516666666666663,29,23.69,11
2017-09-23 12:00:00,1.7815,0.25,50,27.8,12
2017-09-23 13:00:00,1.4226,0.6516666666666667,15,26.29,13
2017-09-23 14:00:00,0.9985,0.49400000000000005,24,27.71,14
2017-09-23 15:00:00,0.5376,0.203,42,28.18,15
2017-09-23 16:00:00,0.1392,0.19666666666666668,41,27.12,16
2017-09-23 17:00:00,0.0023,0.10666666666666666,36,25.6,17
2017-09-23 18:00:00,0.0,0.0,38,27.53,18
2017-09-23 19:00:00,0.0,0.0,52,23.98,19
2017-09-23 20:00:00,0.0,0.009000000000000001,46,21.84,20
2017-09-23 21:00:00,0.0,0.0,45,19.71,21
2017-09-23 22:00:00,0.0,0.0,47,18.68,22
2017-09-23 23:00:00,0.0,0.0,72,16.23,23
2017-09-24 00:00:00,0.0,0.027499999999999997,67,20.13,0
2017-09-24 01:00:00,0.0,0.007666666666666666,77,17.9,1
2017-09-24 02:00:00,0.0,0.0,67,16.75,2
2017-09-24 03:00:00,0.0,0.0,73,18.31,3
2017-09-24 04:00:00,0.0,0.0,60,17.88,4
2017-09-24 05:00:00,0.0358,0.023,54,20.83,5
2017-09-24 06:00:00,0.2532,0.034666666666666665,48,18.26,6
2017-09-24 07:00:00,0.6264,0.08266666666666667,38,20.01,7
2017-09-24 08:00:00,1.0674,0.19999999999999998,40,21.93,8
2017-09-24 09:00:00,1.4448,0.2625,37,26.99,9
2017-09-24 10:00:00,1.62,0.5948333333333333,17,25.65,10
2017-09-24 11:00:00,1.5455,0.6013333333333334,18,24.0,11
2017-09-24 12:00:00,1.3477,0.3453333333333334,44,23.69,12
2017-09-24 13:00:00,1.0888,0.384,36,29.14,13
2017-09-24 14:00:00,0.7157,0.5,25,25.86,14
2017-09-24 15:00:00,0.3559,0.126,58,27.67,15
2017-09-24 16:00:00,0.0924,0.32800000000000007,18,24.78,16
2017-09-24 17:00:00,0.0014,0.063,46,27.09,17
2017-09-24 18:00:00,0.0,0.038000000000000006,43,23.51,18
2017-09-24 19:00:00,0.0,0.013333333333333334,60,20.32,19
2017-09-24 20:00:00,0.0,0.0,53,21.93,20
2017-09-24 21:00:00,0.0,0.0,40,18.7,21
2017-09-24 22:00:00,0.0,0.014000000000000002,72,18.56,22
2017-09-24 23:00:00,0.0,0.0,70,17.17,23
2017-09-25 00:00:00,0.0,0.009666666666666667,42,14.91,0
2017-09-25 01:00:00,0.0,0.0,91,19.15,1
2017-09-25 02:00:00,0.0,0.018000000000000002,73,16.56,2
2017-09-25 03:00:00,0.0,0.023333333333333334,72,16.11,3
2017-09-25 04:00:00,0.0,0.0,49,18.31,4
2017-09-25 05:00:00,0.0365,0.0,67,19.1,5
2017-09-25 06:00:00,0.2672,0.0,72,18.91,6
2017-09-25 07:00:00,0.6225,0.045,55,19.41,7
2017-09-25 08:00:00,1.036,0.12133333333333333,48,20.57,8
2017-09-25 09:00:00,1.3629,0.30933333333333335,36,20.95,9
2017-09-25 10:00:00,1.5697,0.35000000000000003,40,24.49,10
2017-09-25 11:00:00,1.5728,0.4715,31,26.77,11
2017-09-25 12:00:00,1.3999,0.4116666666666667,35,25.43,12
2017-09-25 13:00:00,1.1787,0.5793333333333334,21,25.98,13
2017-09-25 14:00:00,0.8597,0.3358333333333334,35,26.78,14
2017-09-25 15:00:00,0.469,0.365,27,27.66,15
2017-09-25 16:00:00,0.1166,0.2493333333333333,32,25.62,16
2017-09-25 17:00:00,0.001,0.0855,43,26.5,17
2017-09-25 18:00:00,0.0,0.0,34,25.47,18
2017-09-25 19:00:00,0.0,0.008333333333333333,50,27.18,19
2017-09-25 20:00:00,0.0,0.0,59,24.05,20
2017-09-25 21:00:00,0.0,0.0,56,20.06,21
2017-09-25 22:00:00,0.0,0.0115,77,21.09,22
2017-09-25 23:00:00,0.0,0.010000000000000002,70,16.3,23
2017-09-26 00:00:00,0.0,0.0,83,17.17,0
2017-09-26 01:00:00,0.0,0.0,86,17.43,1
2017-09-26 02:00:00,0.0,0.012,64,14.56,2
2017-09-26 03:00:00,0.0,0.004833333333333334,71,18.28,3
2017-09-26 04:00:00,0.0,0.0,64,16.43,4
2017-09-26 05:00:00,0.0368,0.0,51,21.03,5
2017-09-26 06:00:00,0.2788,0.0235,53,18.17,6
2017-09-26 07:00:00,0.6836,0.07583333333333334,35,22.8,7
2017-09-26 08:00:00,1.134,0.19633333333333333,38,23.48,8
2017-09-26 09:00:00,1.5157,0.21666666666666667,50,23.68,9
2017-09-26 10:00:00,1.764,0.37399999999999994,34,23.1,10
2017-09-26 11:00:00,1.7867,0.33433333333333337,41,25.67,11
2017-09-26 12:00:00,1.6255,0.4715,31,26.34,12
2017-09-26 13:00:00,1.3661,0.234,48,24.16,13
2017-09-26 14:00:00,0.9601,0.31,38,26.56,14
2017-09-26 15:00:00,0.479,0.22233333333333338,42,28.13,15
2017-09-26 16:00:00,0.0983,0.18683333333333335,41,26.52,16
2017-09-26 17:00:00,0.001,0.0915,39,24.58,17
2017-09-26 18:00:00,0.0,0.020500000000000004,59,24.27,18
2017-09-26 19:00:00,0.0,0.0,56,22.18,19
2017-09-26 20:00:00,0.0,0.0,55,21.4,20
2017-09-26 21:00:00,0.0,0.022,56,19.05,21
2017-09-26 22:00:00,0.0,0.0,73,18.41,22
2017-09-26 23:00:00,0.0,0.024666666666666667,63,18.33,23
2017-09-27 00:00:00,0.0,0.0,63,17.06,0
2017-09-27 01:00:00,0.0,0.0,84,17.04,1
2017-09-27 02:00:00,0.0,0.0,85,18.54,2
2017-09-27 03:00:00,0.0,0.007,58,18.54,3
2017-09-27 04:00:00,0.0,0.0,56,16.23,4
2017-09-27 05:00:00,0.0336,0.005000000000000001,70,17.72,5
2017-09-27 06:00:00,0.2611,0.0,61,21.52,6
2017-09-27 07:00:00,0.6396,0.058499999999999996,61,18.09,7
2017-09-27 08:00:00,1.0985,0.10266666666666666,56,22.82,8
2017-09-27 09:00:00,1.5323,0.25133333333333335,42,22.03,9
2017-09-27 10:00:00,1.8498,0.275,45,23.14,10
2017-09-27 11:00:00,1.9497,0.36733333333333335,42,25.25,11
2017-09-27 12:00:00,1.8133,0.5903333333333334,23,26.34,12
2017-09-27 13:00:00,1.5156,0.4053333333333333,36,26.97,13
2017-09-27 14:00:00,1.0638,0.2566666666666667,45,26.01,14
2017-09-27 15:00:00,0.5313,0.3893333333333333,27,25.8,15
2017-09-27 16:00:00,0.1057,0.183,39,24.81,16
2017-09-27 17:00:00,0.0005,0.0945,37,25.92,17
2017-09-27 18:00:00,0.0001,0.009500000000000001,43,22.91,18
2017-09-27 19:00:00,0.0001,0.014999999999999998,55,23.0,19
2017-09-27 20:00:00,0.0001,0.009000000000000001,46,21.14,20
2017-09-27 21:00:00,0.0,0.010000000000000002,70,21.58,21
2017-09-27 22:00:00,0.0,0.0051666666666666675,69,19.19,22
2017-09-27 23:00:00,0.0,0.0,55,18.36,23
2017-09-28 00:00:00,0.0,0.0014999999999999994,91,20.09,0
2017-09-28 01:00:00,0.0,0.019333333333333334,71,16.51,1
2017-09-28 02:00:00,0.0,0.0,59,17.07,2
2017-09-28 03:00:00,0.0,0.0,82,17.34,3
2017-09-28 04:00:00,0.0,0.0,72,19.28,4
2017-09-28 05:00:00,0.0369,0.03866666666666667,42,18.61,5
2017-09-28 06:00:00,0.2791,0.029999999999999995,55,14.41,6
2017-09-28 07:00:00,0.6566,0.041666666666666664,50,17.98,7
2017-09-28 08:00:00,0.9901,0.2916666666666667,30,18.4,8
2017-09-28 09:00:00,1.271,0.25133333333333335,42,23.43,9
2017-09-28 10:00:00,1.4115,0.3685,33,23.29,10
2017-09-28 11:00:00,1.4512,0.6210000000000001,19,23.55,11
2017-09-28 12:00:00,1.3342,0.43699999999999994,31,25.7,12
2017-09-28 13:00:00,1.0705,0.4466666666666666,33,26.72,13
2017-09-28 14:00:00,0.7562,0.5805,19,27.18,14
2017-09-28 15:00:00,0.3778,0.23333333333333336,44,24.55,15
2017-09-28 16:00:00,0.0702,0.16433333333333336,42,26.38,16
2017-09-28 17:00:00,0.0001,0.13216666666666665,39,22.42,17
2017-09-28 18:00:00,0.0,0.018666666666666668,44,25.59,18
2017-09-28 19:00:00,0.0,0.014333333333333335,57,23.4,19
2017-09-28 20:00:00,0.0,0.017333333333333333,48,23.21,20
2017-09-28 21:00:00,0.0,0.0,39,20.35,21
2017-09-28 22:00:00,0.0,0.010333333333333335,69,19.63,22
2017-09-28 23:00:00,0.0,0.0,59,18.57,23
2017-09-29 00:00:00,0.0,0.0,65,16.02,0
2017-09-29 01:00:00,0.0,0.0025000000000000005,85,17.28,1
2017-09-29 02:00:00,0.0,0.004833333333333334,71,18.09,2
